r,l,t,is_success,dead_loop_events,wall_collision_count
-12.4,256,448.298954,0.0,231.0,249.0
-7.0,256,449.301279,0.0,233.0,251.0
0.2,256,450.317018,0.0,234.0,255.0
0.2,256,451.332002,0.0,234.0,255.0
0.6,256,452.852316,0.0,234.0,253.0
0.2,256,453.827846,0.0,234.0,255.0
0.2,256,454.861107,0.0,234.0,255.0
0.2,256,455.865198,0.0,234.0,253.0
0.2,256,456.858967,0.0,234.0,255.0
3.2,256,457.838982,0.0,229.0,247.0
1.0,256,458.817696,0.0,231.0,249.0
3.2,256,459.80969,0.0,231.0,249.0
0.4,256,461.345236,0.0,233.0,251.0
0.2,256,462.323454,0.0,234.0,255.0
0.2,256,463.300139,0.0,234.0,255.0
0.2,256,464.286524,0.0,234.0,255.0
1.0,256,465.282101,0.0,233.0,251.0
-7.0,256,466.256143,0.0,233.0,251.0
0.2,256,467.245781,0.0,234.0,255.0
-8.2,256,468.258253,0.0,234.0,253.0
0.2,256,469.756176,0.0,234.0,255.0
0.6,256,470.765062,0.0,234.0,253.0
1.0,256,471.780193,0.0,233.0,251.0
0.6,256,472.721514,0.0,234.0,253.0
0.2,256,473.696725,0.0,234.0,255.0
0.6,256,474.699506,0.0,234.0,253.0
0.2,256,475.685889,0.0,234.0,255.0
0.2,256,476.683724,0.0,234.0,255.0
0.6,256,478.220919,0.0,234.0,253.0
0.6,256,479.237394,0.0,234.0,253.0
0.2,256,480.257043,0.0,234.0,255.0
0.2,256,481.237335,0.0,234.0,255.0
0.2,256,482.205219,0.0,234.0,255.0
0.2,256,483.177913,0.0,234.0,255.0
0.8,256,484.173572,0.0,233.0,251.0
0.2,256,485.186029,0.0,234.0,255.0
-8.2,256,486.739879,0.0,229.0,247.0
0.2,256,487.727019,0.0,234.0,253.0
1.4,256,488.695406,0.0,234.0,253.0
-7.0,256,489.698193,0.0,233.0,251.0
-7.8,256,490.718414,0.0,234.0,255.0
0.2,256,491.723324,0.0,234.0,255.0
0.6,256,492.72896,0.0,234.0,253.0
-7.0,256,493.721354,0.0,233.0,251.0
0.2,256,495.266345,0.0,234.0,255.0
1.4,256,496.280049,0.0,231.0,249.0
1.4,256,497.270157,0.0,231.0,249.0
0.2,256,498.248892,0.0,234.0,255.0
0.2,256,499.230717,0.0,234.0,255.0
0.6,256,500.243795,0.0,234.0,253.0
0.6,256,501.224321,0.0,234.0,253.0
0.2,256,502.202754,0.0,234.0,255.0
0.2,256,503.746744,0.0,234.0,255.0
0.6,256,504.744328,0.0,234.0,253.0
-7.2,256,505.762813,0.0,229.0,247.0
0.2,256,506.776902,0.0,234.0,255.0
0.2,256,507.777508,0.0,234.0,255.0
0.2,256,508.776539,0.0,234.0,255.0
-7.4,256,509.791693,0.0,225.0,243.0
2.4,256,510.777542,0.0,231.0,249.0
-7.4,256,512.306708,0.0,234.0,253.0
0.6,256,513.288904,0.0,234.0,253.0
0.2,256,514.266909,0.0,234.0,255.0
-6.4,256,515.281638,0.0,233.0,251.0
0.2,256,516.25996,0.0,234.0,255.0
-7.8,256,517.254438,0.0,229.0,247.0
1.2,256,518.236273,0.0,234.0,253.0
0.2,256,519.224881,0.0,234.0,255.0
0.2,256,520.784185,0.0,234.0,255.0
1.0,256,521.783404,0.0,233.0,251.0
0.2,256,522.772419,0.0,234.0,255.0
0.6,256,523.75455,0.0,234.0,253.0
0.2,256,524.757793,0.0,234.0,255.0
0.2,256,525.743796,0.0,234.0,255.0
1.0,256,526.723066,0.0,234.0,255.0
-7.8,256,527.700434,0.0,234.0,255.0
0.2,256,529.251618,0.0,234.0,253.0
0.6,256,530.219273,0.0,234.0,253.0
0.2,256,531.192456,0.0,234.0,255.0
-7.8,256,532.186406,0.0,234.0,255.0
0.2,256,533.177286,0.0,234.0,255.0
0.6,256,534.154223,0.0,234.0,253.0
0.2,256,535.145062,0.0,234.0,255.0
0.2,256,536.125008,0.0,234.0,255.0
0.6,256,537.660627,0.0,234.0,253.0
0.2,256,538.670145,0.0,234.0,255.0
0.2,256,539.693401,0.0,234.0,255.0
-7.8,256,540.704216,0.0,233.0,251.0
0.2,256,541.69927,0.0,234.0,255.0
-0.2,256,542.699932,0.0,231.0,249.0
-0.2,256,543.675047,0.0,234.0,253.0
0.6,256,544.671538,0.0,234.0,253.0
0.2,256,546.218026,0.0,234.0,255.0
1.0,256,547.21327,0.0,233.0,251.0
-0.4,256,548.203596,0.0,225.0,243.0
0.2,256,549.232054,0.0,234.0,255.0
0.0,256,550.249043,0.0,234.0,253.0
0.6,256,551.262707,0.0,234.0,253.0
0.2,256,552.27433,0.0,234.0,255.0
-0.6,256,553.258029,0.0,233.0,251.0
0.2,256,554.791426,0.0,234.0,255.0
0.8,256,555.778044,0.0,234.0,255.0
1.4,256,556.761702,0.0,234.0,253.0
3.4,256,557.735971,0.0,225.0,243.0
0.6,256,558.737973,0.0,234.0,253.0
0.2,256,559.740155,0.0,234.0,255.0
0.2,256,560.719654,0.0,234.0,255.0
1.2,256,561.694639,0.0,231.0,249.0
3.4,256,563.221143,0.0,227.0,245.0
1.4,256,564.207447,0.0,231.0,249.0
0.2,256,565.227579,0.0,234.0,255.0
-8.0,256,566.237583,0.0,234.0,253.0
-16.2,256,567.256126,0.0,231.0,249.0
0.2,256,568.249419,0.0,234.0,255.0
0.2,256,569.227631,0.0,234.0,255.0
2.0,256,570.203019,0.0,234.0,253.0
0.2,256,571.689339,0.0,234.0,255.0
-7.4,256,572.671424,0.0,234.0,253.0
0.2,256,573.679599,0.0,234.0,255.0
0.6,256,574.723325,0.0,234.0,253.0
0.2,256,575.699042,0.0,234.0,255.0
0.6,256,576.665433,0.0,234.0,253.0
-7.8,256,577.643681,0.0,234.0,255.0
0.2,256,578.621701,0.0,234.0,255.0
0.2,256,580.180862,0.0,234.0,255.0
2.2,256,581.197757,0.0,234.0,253.0
0.2,256,582.176392,0.0,234.0,255.0
0.2,256,583.15333,0.0,234.0,255.0
0.2,256,584.124339,0.0,234.0,255.0
0.2,256,585.103709,0.0,234.0,255.0
0.2,256,586.088256,0.0,234.0,255.0
0.2,256,587.067775,0.0,234.0,255.0
-17.0,256,588.592784,0.0,225.0,243.0
0.6,256,589.579945,0.0,234.0,253.0
0.2,256,590.555703,0.0,229.0,247.0
-4.4,256,591.552468,0.0,225.0,243.0
-5.6,256,592.544015,0.0,231.0,249.0
0.2,256,593.533066,0.0,234.0,255.0
0.2,256,594.531815,0.0,234.0,255.0
-7.8,256,595.514981,0.0,234.0,255.0
-1.0,256,597.04968,0.0,231.0,249.0
0.2,256,598.035344,0.0,234.0,255.0
0.2,256,599.050882,0.0,234.0,255.0
0.2,256,600.079031,0.0,234.0,255.0
1.0,256,601.051623,0.0,233.0,251.0
0.2,256,602.02286,0.0,234.0,255.0
