r,l,t,is_success,dead_loop_events,wall_collision_count
-31.8,256,250.506956,0.0,229.0,237.0
-7.2,256,251.070606,0.0,234.0,243.0
-27.8,256,251.625478,0.0,214.0,227.0
-16.4,256,252.183831,0.0,234.0,244.0
-37.0,256,252.734786,0.0,176.0,219.0
-8.2,256,253.296391,0.0,234.0,242.0
-7.0,256,253.858617,0.0,234.0,243.0
-11.0,256,254.416696,0.0,234.0,237.0
-24.8,256,254.977342,0.0,227.0,220.0
-13.8,256,255.538611,0.0,234.0,237.0
-22.6,256,256.100346,0.0,208.0,227.0
-13.6,256,256.653852,0.0,234.0,237.0
-24.8,256,257.209123,0.0,221.0,238.0
-19.2,256,257.76186,0.0,234.0,238.0
-3.8,256,258.32823,0.0,234.0,239.0
-4.2,256,258.895128,0.0,234.0,241.0
-12.0,256,259.450574,0.0,229.0,237.0
-38.8,256,260.004301,0.0,171.0,219.0
-10.2,256,260.570667,0.0,210.0,227.0
-19.8,256,261.132466,0.0,234.0,232.0
-15.4,256,261.68876,0.0,234.0,235.0
-35.8,256,262.241296,0.0,193.0,209.0
-14.8,256,262.79749,0.0,231.0,240.0
-4.6,256,263.35883,0.0,214.0,241.0
-8.0,256,263.917922,0.0,234.0,242.0
-7.6,256,264.477811,0.0,209.0,232.0
-15.0,256,265.033459,0.0,215.0,226.0
-10.6,256,265.586367,0.0,231.0,237.0
-7.2,256,266.147429,0.0,234.0,235.0
-12.0,256,266.709023,0.0,234.0,238.0
-18.4,256,267.263184,0.0,200.0,230.0
-22.8,256,267.81566,0.0,225.0,226.0
-7.2,256,268.382002,0.0,208.0,234.0
-18.4,256,268.93888,0.0,224.0,237.0
-21.2,256,269.498515,0.0,214.0,238.0
-35.4,256,270.057267,0.0,205.0,219.0
-8.8,256,270.615773,0.0,234.0,246.0
-12.8,256,271.177031,0.0,222.0,232.0
-8.0,256,271.73891,0.0,233.0,241.0
-13.8,256,272.300363,0.0,234.0,237.0
-13.4,256,272.860576,0.0,192.0,221.0
-15.2,256,273.415084,0.0,229.0,231.0
-15.4,256,273.980197,0.0,234.0,243.0
-7.2,256,274.549153,0.0,230.0,236.0
-5.6,256,275.116398,0.0,229.0,238.0
-33.8,256,275.682009,0.0,231.0,237.0
-27.2,256,276.239725,0.0,206.0,227.0
-12.4,256,276.803853,0.0,214.0,236.0
-28.4,256,277.360125,0.0,231.0,224.0
-11.6,256,277.916873,0.0,227.0,229.0
-30.6,256,278.473689,0.0,234.0,234.0
-12.4,256,279.03776,0.0,234.0,248.0
